$spouts,$max_spout,$sorters,$emit_freq,$chunk_size,$message_size,<$throughput
3,10000,3,10,2.00E+06,10000,1.90E+05
3,10000,3,10,2.00E+06,1.00E+05,2.03E+05
3,10000,3,10,1.00E+07,1000,2.02E+05
3,10000,3,10,1.00E+07,10000,1.90E+05
3,10000,3,10,1.00E+07,1.00E+05,1.95E+05
3,10000,3,60,1.00E+05,1000,2.06E+05
3,10000,3,60,1.00E+05,10000,2.06E+05
3,10000,3,60,1.00E+05,1.00E+05,2.01E+05
3,10000,3,60,1.00E+06,1000,2.10E+05
3,10000,3,60,1.00E+06,10000,2.07E+05
3,10000,3,60,1.00E+06,1.00E+05,2.02E+05
3,10000,3,60,2.00E+06,1000,1.96E+05
3,10000,3,60,2.00E+06,10000,1.92E+05
3,10000,3,60,2.00E+06,1.00E+05,2.02E+05
3,10000,3,60,1.00E+07,1000,1.93E+05
3,10000,3,60,1.00E+07,10000,2.08E+05
3,10000,3,60,1.00E+07,1.00E+05,2.10E+05
3,10000,3,120,1.00E+05,1000,2.00E+05
3,10000,3,120,1.00E+05,10000,2.07E+05
3,10000,3,120,1.00E+05,1.00E+05,1.94E+05
3,10000,3,120,1.00E+06,1000,1.96E+05
3,10000,3,120,1.00E+06,10000,1.99E+05
3,10000,3,120,1.00E+06,1.00E+05,2.01E+05
3,10000,3,120,2.00E+06,1000,2.00E+05
3,10000,3,120,2.00E+06,10000,1.94E+05
3,10000,3,120,2.00E+06,1.00E+05,2.05E+05
3,10000,3,120,1.00E+07,1000,2.13E+05
3,10000,3,120,1.00E+07,10000,2.06E+05
3,10000,3,120,1.00E+07,1.00E+05,2.17E+05
3,10000,3,300,1.00E+05,1000,2.08E+05
3,10000,3,300,1.00E+05,10000,2.09E+05
3,10000,3,300,1.00E+05,1.00E+05,2.02E+05
3,10000,3,300,1.00E+06,1000,2.15E+05
3,10000,3,300,1.00E+06,10000,2.04E+05
3,10000,3,300,1.00E+06,1.00E+05,2.14E+05
3,10000,3,300,2.00E+06,1000,1.96E+05
3,10000,3,300,2.00E+06,10000,2.05E+05
3,10000,3,300,2.00E+06,1.00E+05,2.01E+05
3,10000,3,300,1.00E+07,1000,2.08E+05
3,10000,3,300,1.00E+07,10000,2.11E+05
3,10000,3,300,1.00E+07,1.00E+05,2.05E+05
3,10000,6,1,1.00E+05,1000,2.11E+05
3,10000,6,1,1.00E+05,10000,1.94E+05
3,10000,6,1,1.00E+05,1.00E+05,2.15E+05
3,10000,6,1,1.00E+06,1000,1.90E+05
3,10000,6,1,1.00E+06,10000,1.98E+05
3,10000,6,1,1.00E+06,1.00E+05,1.92E+05
3,10000,6,1,2.00E+06,1000,1.95E+05
3,10000,6,1,2.00E+06,10000,1.99E+05
3,10000,6,1,2.00E+06,1.00E+05,1.97E+05
3,10000,6,1,1.00E+07,1000,1.75E+05
3,10000,6,1,1.00E+07,10000,1.88E+05
3,10000,6,1,1.00E+07,1.00E+05,1.83E+05
3,10000,6,10,1.00E+05,1000,1.96E+05
3,10000,6,10,1.00E+05,10000,2.10E+05
3,10000,6,10,1.00E+05,1.00E+05,1.99E+05
3,10000,6,10,1.00E+06,1000,2.02E+05
3,10000,6,10,1.00E+06,10000,2.02E+05
3,10000,6,10,1.00E+06,1.00E+05,1.98E+05
3,10000,6,10,2.00E+06,1000,2.12E+05
3,10000,6,10,2.00E+06,10000,2.00E+05
3,10000,6,10,2.00E+06,1.00E+05,2.05E+05
3,10000,6,10,1.00E+07,1000,2.11E+05
3,10000,6,10,1.00E+07,10000,2.02E+05
3,10000,6,10,1.00E+07,1.00E+05,2.13E+05
3,10000,6,60,1.00E+05,1000,2.04E+05
3,10000,6,60,1.00E+05,10000,1.87E+05
3,10000,6,60,1.00E+05,1.00E+05,2.08E+05
3,10000,6,60,1.00E+06,1000,2.13E+05
3,10000,6,60,1.00E+06,10000,2.02E+05
3,10000,6,60,1.00E+06,1.00E+05,2.11E+05
3,10000,6,60,2.00E+06,1000,2.14E+05
3,10000,6,60,2.00E+06,10000,2.00E+05
3,10000,6,60,2.00E+06,1.00E+05,1.99E+05
3,10000,6,60,1.00E+07,1000,2.06E+05
3,10000,6,60,1.00E+07,10000,2.03E+05
3,10000,6,60,1.00E+07,1.00E+05,1.99E+05
3,10000,6,120,1.00E+05,1000,2.11E+05
3,10000,6,120,1.00E+05,10000,2.06E+05
3,10000,6,120,1.00E+05,1.00E+05,2.06E+05
3,10000,6,120,1.00E+06,1000,2.07E+05
3,10000,6,120,1.00E+06,10000,2.14E+05
3,10000,6,120,1.00E+06,1.00E+05,1.97E+05
3,10000,6,120,2.00E+06,1000,1.93E+05
3,10000,6,120,2.00E+06,10000,1.99E+05
3,10000,6,120,2.00E+06,1.00E+05,2.13E+05
3,10000,6,120,1.00E+07,1000,2.07E+05
3,10000,6,120,1.00E+07,10000,2.07E+05
3,10000,6,120,1.00E+07,1.00E+05,2.17E+05
3,10000,6,300,1.00E+05,1000,2.16E+05
3,10000,6,300,1.00E+05,10000,2.07E+05
3,10000,6,300,1.00E+05,1.00E+05,2.14E+05
3,10000,6,300,1.00E+06,1000,2.13E+05
3,10000,6,300,1.00E+06,10000,2.06E+05
3,10000,6,300,1.00E+06,1.00E+05,2.01E+05
3,10000,6,300,2.00E+06,1000,2.03E+05
3,10000,6,300,2.00E+06,10000,2.08E+05
3,10000,6,300,2.00E+06,1.00E+05,1.99E+05
3,10000,6,300,1.00E+07,1000,1.84E+05
3,10000,6,300,1.00E+07,10000,2.17E+05
3,10000,6,300,1.00E+07,1.00E+05,2.18E+05
3,10000,9,1,1.00E+05,1000,2.05E+05
3,10000,9,1,1.00E+05,10000,2.01E+05
3,10000,9,1,1.00E+05,1.00E+05,2.10E+05
3,10000,9,1,1.00E+06,1000,1.99E+05
3,10000,9,1,1.00E+06,10000,2.07E+05
3,10000,9,1,1.00E+06,1.00E+05,2.01E+05
3,10000,9,1,2.00E+06,1000,2.08E+05
3,10000,9,1,2.00E+06,10000,1.95E+05
3,10000,9,1,2.00E+06,1.00E+05,1.98E+05
3,10000,9,1,1.00E+07,1000,1.80E+05
3,10000,9,1,1.00E+07,10000,1.85E+05
3,10000,9,1,1.00E+07,1.00E+05,1.77E+05
3,10000,9,10,1.00E+05,1000,2.09E+05
3,10000,9,10,1.00E+05,10000,2.08E+05
3,10000,9,10,1.00E+05,1.00E+05,2.07E+05
3,10000,9,10,1.00E+06,1000,2.13E+05
3,10000,9,10,1.00E+06,10000,2.09E+05
3,10000,9,10,1.00E+06,1.00E+05,2.03E+05
3,10000,9,10,2.00E+06,1000,2.15E+05
3,10000,9,10,2.00E+06,10000,2.15E+05
3,10000,9,10,2.00E+06,1.00E+05,1.96E+05
3,10000,9,10,1.00E+07,1000,2.03E+05
3,10000,9,10,1.00E+07,10000,2.12E+05
3,10000,9,10,1.00E+07,1.00E+05,2.08E+05
3,10000,9,60,1.00E+05,1000,2.11E+05
3,10000,9,60,1.00E+05,10000,2.14E+05
3,10000,9,60,1.00E+05,1.00E+05,2.18E+05
3,10000,9,60,1.00E+06,1000,2.19E+05
3,10000,9,60,1.00E+06,10000,2.18E+05
3,10000,9,60,1.00E+06,1.00E+05,2.03E+05
3,10000,9,60,2.00E+06,1000,2.06E+05
3,10000,9,60,2.00E+06,10000,2.06E+05
3,10000,9,60,2.00E+06,1.00E+05,2.03E+05
3,10000,9,60,1.00E+07,1000,2.03E+05
3,10000,9,60,1.00E+07,10000,2.07E+05
3,10000,9,60,1.00E+07,1.00E+05,1.98E+05
3,10000,9,120,1.00E+05,1000,1.94E+05
3,10000,9,120,1.00E+05,10000,2.12E+05
3,10000,9,120,1.00E+05,1.00E+05,2.08E+05
3,10000,9,120,1.00E+06,1000,1.94E+05
3,10000,9,120,1.00E+06,10000,2.14E+05
3,10000,9,120,1.00E+06,1.00E+05,2.11E+05
3,10000,9,120,2.00E+06,1000,1.96E+05
3,10000,9,120,2.00E+06,10000,2.03E+05
3,10000,9,120,2.00E+06,1.00E+05,2.03E+05
3,10000,9,120,1.00E+07,1000,1.98E+05
3,10000,9,120,1.00E+07,10000,2.00E+05
3,10000,9,120,1.00E+07,1.00E+05,1.94E+05
3,10000,9,300,1.00E+05,1000,2.09E+05
3,10000,9,300,1.00E+05,10000,1.87E+05
3,10000,9,300,1.00E+05,1.00E+05,2.14E+05
3,10000,9,300,1.00E+06,1000,2.10E+05
3,10000,9,300,1.00E+06,10000,1.93E+05
3,10000,9,300,1.00E+06,1.00E+05,2.00E+05
3,10000,9,300,2.00E+06,1000,2.06E+05
3,10000,9,300,2.00E+06,10000,2.11E+05
3,10000,9,300,2.00E+06,1.00E+05,2.07E+05
3,10000,9,300,1.00E+07,1000,1.91E+05
3,10000,9,300,1.00E+07,10000,2.01E+05
3,10000,9,300,1.00E+07,1.00E+05,1.96E+05
3,10000,12,1,1.00E+05,1000,2.10E+05
3,10000,12,1,1.00E+05,10000,2.13E+05
3,10000,12,1,1.00E+05,1.00E+05,2.02E+05
3,10000,12,1,1.00E+06,1000,1.98E+05
3,10000,12,1,1.00E+06,10000,2.01E+05
3,10000,12,1,1.00E+06,1.00E+05,1.85E+05
3,10000,12,1,2.00E+06,1000,1.98E+05
3,10000,12,1,2.00E+06,10000,1.98E+05
3,10000,12,1,2.00E+06,1.00E+05,1.81E+05
3,10000,12,1,1.00E+07,1000,1.80E+05
3,10000,12,1,1.00E+07,10000,1.79E+05
3,10000,12,1,1.00E+07,1.00E+05,1.95E+05
3,10000,12,10,1.00E+05,1000,1.99E+05
3,10000,12,10,1.00E+05,10000,2.08E+05
3,10000,12,10,1.00E+05,1.00E+05,2.06E+05
3,10000,12,10,1.00E+06,1000,2.02E+05
3,10000,12,10,1.00E+06,10000,1.99E+05
3,10000,12,10,1.00E+06,1.00E+05,1.95E+05
3,10000,12,10,2.00E+06,1000,2.25E+05
3,10000,12,10,2.00E+06,10000,2.04E+05
3,10000,12,10,2.00E+06,1.00E+05,2.06E+05
3,10000,12,10,1.00E+07,1000,1.93E+05
3,10000,12,10,1.00E+07,10000,1.93E+05
3,10000,12,10,1.00E+07,1.00E+05,1.95E+05
3,10000,12,60,1.00E+05,1000,2.20E+05
3,10000,12,60,1.00E+05,10000,2.03E+05
3,10000,12,60,1.00E+05,1.00E+05,2.04E+05
3,10000,12,60,1.00E+06,1000,2.07E+05
3,10000,12,60,1.00E+06,10000,2.03E+05
3,10000,12,60,1.00E+06,1.00E+05,2.10E+05
3,10000,12,60,2.00E+06,1000,2.13E+05
3,10000,12,60,2.00E+06,10000,2.09E+05
3,10000,12,60,2.00E+06,1.00E+05,2.10E+05
3,10000,12,60,1.00E+07,1000,1.94E+05
3,10000,12,60,1.00E+07,10000,1.98E+05
3,10000,12,60,1.00E+07,1.00E+05,1.85E+05
3,10000,12,120,1.00E+05,1000,2.03E+05
3,10000,12,120,1.00E+05,10000,2.04E+05
3,10000,12,120,1.00E+05,1.00E+05,2.16E+05
3,10000,12,120,1.00E+06,1000,2.15E+05
3,10000,12,120,1.00E+06,10000,1.95E+05
3,10000,12,120,1.00E+06,1.00E+05,1.98E+05
3,10000,12,120,2.00E+06,1000,2.11E+05
3,10000,12,120,2.00E+06,10000,2.00E+05
3,10000,12,120,2.00E+06,1.00E+05,2.00E+05
3,10000,12,120,1.00E+07,1000,1.88E+05
3,10000,12,120,1.00E+07,10000,1.97E+05
3,10000,12,120,1.00E+07,1.00E+05,1.94E+05
3,10000,12,300,1.00E+05,1000,2.15E+05
3,10000,12,300,1.00E+05,10000,2.10E+05
3,10000,12,300,1.00E+05,1.00E+05,2.04E+05
3,10000,12,300,1.00E+06,1000,2.09E+05
3,10000,12,300,1.00E+06,10000,1.96E+05
3,10000,12,300,1.00E+06,1.00E+05,2.18E+05
3,10000,12,300,2.00E+06,1000,2.13E+05
3,10000,12,300,2.00E+06,10000,2.03E+05
3,10000,12,300,2.00E+06,1.00E+05,2.20E+05
3,10000,12,300,1.00E+07,1000,2.01E+05
3,10000,12,300,1.00E+07,10000,2.22E+05
3,10000,12,300,1.00E+07,1.00E+05,2.02E+05
3,10000,15,1,1.00E+05,1000,1.88E+05
3,10000,15,1,1.00E+05,10000,2.00E+05
3,10000,15,1,1.00E+05,1.00E+05,2.05E+05
3,10000,15,1,1.00E+06,1000,2.06E+05
3,10000,15,1,1.00E+06,10000,2.10E+05
3,10000,15,1,1.00E+06,1.00E+05,2.04E+05
3,10000,15,1,2.00E+06,1000,2.09E+05
3,10000,15,1,2.00E+06,10000,1.88E+05
3,10000,15,1,2.00E+06,1.00E+05,2.03E+05
3,10000,15,1,1.00E+07,1000,1.36E+05
3,10000,15,1,1.00E+07,10000,1.50E+05
3,10000,15,1,1.00E+07,1.00E+05,1.49E+05
3,10000,15,10,1.00E+05,1000,2.11E+05
3,10000,15,10,1.00E+05,10000,2.16E+05
3,10000,15,10,1.00E+05,1.00E+05,2.19E+05
3,10000,15,10,1.00E+06,1000,2.23E+05
3,10000,15,10,1.00E+06,10000,2.09E+05
3,10000,15,10,1.00E+06,1.00E+05,2.10E+05
3,10000,15,10,2.00E+06,1000,2.20E+05
3,10000,15,10,2.00E+06,10000,1.94E+05
3,10000,15,10,2.00E+06,1.00E+05,2.05E+05
3,10000,15,10,1.00E+07,1000,1.81E+05
3,10000,15,10,1.00E+07,10000,2.03E+05
3,10000,15,10,1.00E+07,1.00E+05,2.02E+05
3,10000,15,60,1.00E+05,1000,2.04E+05
3,10000,15,60,1.00E+05,10000,2.08E+05
3,10000,15,60,1.00E+05,1.00E+05,2.04E+05
3,10000,15,60,1.00E+06,1000,2.08E+05
3,10000,15,60,1.00E+06,10000,2.20E+05
3,10000,15,60,1.00E+06,1.00E+05,2.07E+05
3,10000,15,60,2.00E+06,1000,2.08E+05
3,10000,15,60,2.00E+06,10000,2.01E+05
3,10000,15,60,2.00E+06,1.00E+05,2.07E+05
3,10000,15,60,1.00E+07,1000,2.08E+05
3,10000,15,60,1.00E+07,10000,2.10E+05
3,10000,15,60,1.00E+07,1.00E+05,2.14E+05
3,10000,15,120,1.00E+05,1000,2.12E+05
3,10000,15,120,1.00E+05,10000,1.91E+05
3,10000,15,120,1.00E+05,1.00E+05,1.97E+05
3,10000,15,120,1.00E+06,1000,1.98E+05
3,10000,15,120,1.00E+06,10000,1.99E+05
3,10000,15,120,1.00E+06,1.00E+05,2.12E+05
3,10000,15,120,2.00E+06,1000,2.02E+05
3,10000,15,120,2.00E+06,10000,1.84E+05
3,10000,15,120,2.00E+06,1.00E+05,2.23E+05
3,10000,15,120,1.00E+07,1000,2.02E+05
3,10000,15,120,1.00E+07,10000,2.11E+05
3,10000,15,120,1.00E+07,1.00E+05,2.05E+05
3,10000,15,300,1.00E+05,1000,2.00E+05
3,10000,15,300,1.00E+05,10000,2.04E+05
3,10000,15,300,1.00E+05,1.00E+05,2.12E+05
3,10000,15,300,1.00E+06,1000,2.05E+05
3,10000,15,300,1.00E+06,10000,1.99E+05
3,10000,15,300,1.00E+06,1.00E+05,2.14E+05
3,10000,15,300,2.00E+06,1000,2.09E+05
3,10000,15,300,2.00E+06,10000,2.10E+05
3,10000,15,300,2.00E+06,1.00E+05,2.03E+05
3,10000,15,300,1.00E+07,1000,2.22E+05
3,10000,15,300,1.00E+07,10000,2.14E+05
3,10000,15,300,1.00E+07,1.00E+05,2.02E+05
3,10000,18,1,1.00E+05,1000,1.98E+05
3,10000,18,1,1.00E+05,10000,2.02E+05
3,10000,18,1,1.00E+05,1.00E+05,2.08E+05
3,10000,18,1,1.00E+06,1000,2.08E+05
3,10000,18,1,1.00E+06,10000,2.01E+05
3,10000,18,1,1.00E+06,1.00E+05,2.03E+05
3,10000,18,1,2.00E+06,1000,1.91E+05
3,10000,18,1,2.00E+06,10000,1.91E+05
3,10000,18,1,2.00E+06,1.00E+05,1.87E+05
3,10000,18,1,1.00E+07,1000,1.40E+05
3,10000,18,1,1.00E+07,10000,1.28E+05
3,10000,18,1,1.00E+07,1.00E+05,1.23E+05
3,10000,18,10,1.00E+05,1000,2.07E+05
3,10000,18,10,1.00E+05,10000,2.08E+05
3,10000,18,10,1.00E+05,1.00E+05,2.07E+05
3,10000,18,10,1.00E+06,1000,2.15E+05
3,10000,18,10,1.00E+06,10000,2.15E+05
3,10000,18,10,1.00E+06,1.00E+05,2.04E+05
3,10000,18,10,2.00E+06,1000,2.11E+05
3,10000,18,10,2.00E+06,10000,2.12E+05
3,10000,18,10,2.00E+06,1.00E+05,2.01E+05
3,10000,18,10,1.00E+07,1000,1.98E+05
3,10000,18,10,1.00E+07,10000,1.83E+05
3,10000,18,10,1.00E+07,1.00E+05,1.93E+05
3,10000,18,60,1.00E+05,1000,2.20E+05
3,10000,18,60,1.00E+05,10000,2.01E+05
3,10000,18,60,1.00E+05,1.00E+05,2.12E+05
3,10000,18,60,1.00E+06,1000,2.11E+05
3,10000,18,60,1.00E+06,10000,2.17E+05
3,10000,18,60,1.00E+06,1.00E+05,1.85E+05
3,10000,18,60,2.00E+06,1000,1.99E+05
3,10000,18,60,2.00E+06,10000,2.18E+05
3,10000,18,60,2.00E+06,1.00E+05,2.21E+05
3,10000,18,60,1.00E+07,1000,1.95E+05
3,10000,18,60,1.00E+07,10000,1.97E+05
3,10000,18,60,1.00E+07,1.00E+05,1.97E+05
3,10000,18,120,1.00E+05,1000,2.15E+05
3,10000,18,120,1.00E+05,10000,2.14E+05
3,10000,18,120,1.00E+05,1.00E+05,2.19E+05
3,10000,18,120,1.00E+06,1000,2.11E+05
3,10000,18,120,1.00E+06,10000,1.99E+05
3,10000,18,120,1.00E+06,1.00E+05,2.06E+05
3,10000,18,120,2.00E+06,1000,2.05E+05
3,10000,18,120,2.00E+06,10000,2.08E+05
3,10000,18,120,2.00E+06,1.00E+05,2.01E+05
3,10000,18,120,1.00E+07,1000,2.00E+05
3,10000,18,120,1.00E+07,10000,1.99E+05
3,10000,18,120,1.00E+07,1.00E+05,1.91E+05
3,10000,18,300,1.00E+05,1000,1.97E+05
3,10000,18,300,1.00E+05,10000,2.01E+05
3,10000,18,300,1.00E+05,1.00E+05,2.08E+05
3,10000,18,300,1.00E+06,1000,1.99E+05
3,10000,18,300,1.00E+06,10000,2.17E+05
3,10000,18,300,1.00E+06,1.00E+05,2.15E+05
3,10000,18,300,2.00E+06,1000,2.19E+05
3,10000,18,300,2.00E+06,10000,2.32E+05
3,10000,18,300,2.00E+06,1.00E+05,1.97E+05
3,10000,18,300,1.00E+07,1000,2.05E+05
3,10000,18,300,1.00E+07,10000,2.06E+05
3,10000,18,300,1.00E+07,1.00E+05,1.99E+05
